Filename: 2019-01-18 Rotation Phospho-flow Exp BAD Unstim_01_0_CD45_viSNE_UMAP_FlowSOM.fcs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Event #,Time,Event_length,75As,89Y_CD45,103Rh_Rh,138Ba_barium,139La,140Ce,141Pr,142Ce_CD19,143Nd,144Nd_p-PLCy2,145Nd_CD4 (v),146Nd_CD8a (v),147Sm_p-STAT5,148Sm_CD14,149Sm,150Sm,151Eu,152Sm,153Eu_p-STAT1,154Gd,155Gd,156Gd,157Gd,158Gd_p-STAT3,159Tb,160Dy,161Dy,162Dy,163Dy,164Dy,165Ho,166Er,167Er,168Er,169Tm,170Yb_CD3,171Yb,172Yb,173Yb,174Yb_HLA-DR (v),175Lu_p-STAT6,176Lu,190BCKG,191Ir_Ir,193Ir_Ir,194Pt,195Pt,209Bi_CD16 (v),Center,Offset,Width,Residual,tSNE1,tSNE2,UMAP1,UMAP2,cluster
3199,309454.5938,19,0,430.1368408,2.048934221,121.6855392,6.62886095,0.92483151,0,0,0,0.529034734,0.557014763,0.671476245,0,65.50431061,1.471518517,0,0,0,2.34655714,1.592618465,0,0,0,0,0,0,0,2.064002037,0,0,0,0,0,0,0,1.485397458,0,0,0,103.2095642,1.693290591,0.452085972,1.176571012,2676.6875,4725.344238,46.64458847,5.115633488,0,671.934021,91.24299622,51.76499939,94.76100159,-69.54844666,8.319177628,6.240531921,3.355794668,2
3200,309577.0313,25,0,553.1223755,3.165663481,62.462677,0,0,0,0,0,2.302491665,90.41529083,9.049766541,1.32551825,0.55845803,0,0,0,0,0.35710299,0,0,0,0,0.078284249,0,0,1.723001361,0,0,0.24648352,0,6.083316326,0,1.870104671,0,206.022171,0,0,0,0.789969563,1.886806965,0,2.97811532,1772.585327,2955.929932,35.2996788,12.08754539,0.057492081,916.7440186,94.92900085,71.56300354,135.1990051,-14.65402412,-20.85759926,-8.769825935,2.302425146,7
3201,309605.8438,16,0,494.1419983,0,58.6558876,0.030648706,1.223714709,0,0,0,1.227521777,112.5913315,4.79695797,3.850201845,5.694097996,0,0,0,0,0.335865825,0,0,0,0,2.106252193,0,0,0,0,0,0,0,0.923112452,0,7.174525738,0,427.9435425,9.883852959,0.466454536,0,10.07458305,0,1.027916431,2.530424356,1727.345703,2924.191895,14.21213436,5.41863966,0,577.9249878,87.13400269,42.76599884,119.5149994,34.35688782,-51.31859589,-7.767692089,3.374425888,7
3202,309668.3438,22,0,427.3305054,0,60.56550598,0.234461188,0,0,0,0,0,85.56973267,0.221470922,0,0,0,0,0.083405919,0.859986663,1.153629303,0,0,0,0,0.794337332,0,0,0,0,0.324227512,0,0,0.490166396,0,4.507850647,0,297.4776001,3.657448053,0,0.420344204,0.645237684,3.505954981,0,0.341072619,1693.354126,2987.400635,55.02312469,8.160056114,0.400628477,791.7559814,95.01399994,62.41699982,104.875,43.12822723,-95.14427948,-7.135097504,6.659856796,7
3203,309735.7813,18,0.240471765,52.39373779,0,66.17639923,1.187268376,0,0,0,0,0.476558357,0.058312055,0.577359855,6.348786354,114.3423538,0,0.963862777,0,0,5.063159943,0,0,0,0,0,0,0,0,0,0,8.454885483,0,0,0,0,0,0,0,0,0,1.475993514,0,1.046836853,5.006598473,2123.214111,3953.688477,31.42006111,3.095026255,0,693.2589722,93.59400177,49.60800171,63.73699951,17.55416298,34.39891434,9.10877037,1.599765897,2
3204,309900.1875,22,0,350.9988708,0,82.97767639,3.860096455,0,0,0,2.773742199,0,60.62590408,2.339856625,0.710750699,2.070914984,0,5.994048119,0,0,3.963118553,0,0,0,0,0.299702406,0,0,0,0,0,0,0,0,2.32255888,0,0,162.7644501,0,1.091519356,0,0,2.305028439,0,0,1753.044067,3051.787842,52.52621078,8.129784584,0.984585881,765.2670288,96.41899872,62.82500076,82.23699951,79.53494263,-39.88992691,-5.659309387,3.745469809,7
3205,310065.3125,18,0,516.5195313,3.233139992,46.74089432,0,0,0,0.357584029,0,2.338391781,83.32556152,1.754892707,0,0,0,0,0,0,2.336168528,0,0,0,0,4.461287022,0,0,0,0.791751325,0,0,0,0.502969623,0,9.403381348,0,204.966568,5.149119854,0,0,0.380501956,0.124502972,1.708989859,3.166273117,1577.450562,2896.655762,31.00565338,5.75895834,1.025075674,621.4459839,95.10199738,51.08800125,80.93900299,13.42232704,-100.9456863,-6.183154583,5.65331316,7
3206,310137.375,17,0,498.5119019,0.429344743,50.59201431,0,0,0,0,0,0.617950976,0,80.35784912,0.029744541,1.378858209,0.050184179,1.019986749,0,0,0.585156262,1.063605428,0,0,0,0,0,0,0,0,0,0,0,0,0,1.148826718,0,0,0,0,0,0,0,0,0,2187.445557,3802.485352,60.65280151,10.93303204,58.52840424,635.1959839,100.9059982,51.55400085,92.95999908,-12.41089058,91.96851349,5.070968151,-8.072281837,4
3207,310144.1563,18,0,472.4546814,0.867230177,67.44039917,0.017601741,0,0,3.41070199,0,0.460245609,130.131485,8.368813515,1.180981636,0,0,0,0,0,4.090680599,0,0,0,0,0.179898158,0,0.142592758,6.864461899,2.017156363,0,0,0,2.073333502,1.19275403,0.207625687,0,134.8430786,0.515081763,1.77849853,0,0,0,0,2.351006031,1927.322021,3349.673584,31.42226219,8.371079445,0,652.7529907,90.18000031,47.99200058,75.10500336,-6.951119423,-44.13708115,-7.671977043,1.808277726,7
3208,310156.25,21,0,1102.708496,1.56872797,69.64886475,0,0,0,0.079173677,0,3.370788574,67.80934906,4.295244217,0,0,0,0,0,0,2.046967506,0,0,0,0,0.695526838,0,0,0,0,0,0,0,2.485834122,3.119549036,0,0,264.7507629,1.411387205,0.986388683,0.18474777,2.059473515,1.563492894,0,0,1737.489868,3195.536377,26.92556572,16.68507195,0,709.9199829,78.76699829,48.3030014,101.0979996,58.08116531,-29.19218063,-7.865370274,3.734376907,7
3209,310163.4375,17,0,204.0062561,4.178467274,74.08705902,0,0,0,0,0,4.880273342,1.753181934,4.37432766,7.006226063,161.3334961,1.267991304,3.831967115,1.735100985,0,10.1660862,0,0,0,0,1.766584873,0,0,0,0,0,5.84260273,0,0,0,0,0,0,0,0,0,18.34363747,0.552575469,0.934461176,1.897934675,2682.069336,4838.44873,44.42150497,6.788090229,0.346023291,629.3579712,93.40100098,46.88299942,61.99200058,-11.36845493,18.61865425,7.997096062,2.606555223,2
3210,310233.7813,24,0,352.2727661,0,49.53936386,0,0,0,0,0,3.644278049,73.04071045,3.549623251,0,0,0,0,0.357207656,0,0,0,0,0,0.047815327,0,0,0,0.130817279,0,2.146389484,0,0,5.603269577,0.358476937,2.851772785,0,398.2615356,4.334061623,0.82259798,0.768901587,2.200251579,0,0,1.853915811,1629.070557,2899.313232,38.07607269,19.21608734,2.828954458,845.9459839,99.2559967,70.23200226,76.40899658,46.74747849,-28.48670387,-8.689308167,4.344006538,7
3211,310281.5938,17,0,396.2816162,0,97.13539124,1.209660769,0,0,2.696889162,0,3.255238771,9.342287064,385.3643494,4.287324905,1.728227019,0,0.904199541,0,0,0.018404087,0,0.87306422,0,0,0.592810392,0,0,2.002697229,16.84545135,0,0,0,0,0,1.886443019,0.162806228,172.4097595,1.548295379,1.333970308,1.244598627,0.227401063,0,0,2.052686214,2344.234863,4126.327148,48.17264557,10.21321011,0,590.8720093,87.05799866,44.81900024,109.7200012,-45.80531693,-32.68239212,-2.94204855,-11.1221571,9
3212,310381.5938,17,0,483.8650818,0,57.88300705,0,1.392749667,0,1.97272563,0,0,70.81136322,4.537614346,0.911992967,1.612928152,0,0,0,0,1.759072542,0,0,0,0,3.697609901,0,0,4.546124935,0,0,0,0,2.729829311,0,4.459870338,1.007321,236.0269928,0.981091201,0,0.639166772,2.062101364,0,0,2.630227566,1675.647095,3265.226807,26.54221344,14.02216148,1.373961687,556.1740112,89.65899658,46.03099823,98.26100159,35.66408539,-28.66093445,-7.721391201,3.858487844,7
3213,310521.4063,18,0,317.7328186,0,57.13813782,0,1.136754632,0.447379291,0,0,1.810796976,0,61.0405159,0,0,0,0,0,0,0.352297276,0,0,0,0,0.695695639,0.991226256,0,0,0,0,0.89059937,0,0,0,0,0,0,0,0,0,0,0,0,0.199720755,2017.095459,3808.031006,36.44713211,3.206015348,94.91413879,655.2059937,86.12400055,46.00500107,90.53800201,-8.77346611,101.8368301,5.556130886,-8.17342186,4
3214,310617.9375,19,0,721.397644,0.937850118,82.27668762,0,0.000362603,0,312.3089905,4.169672489,4.831839561,0.373887599,0.890591502,6.863353729,2.45728898,0,0,0,0,6.148635387,0,0,0,0,3.273850441,0,0.966731369,0,0,0,0,0,1.457651138,0,0,0,0,0,0,0,402.4299011,1.971134663,0.862989485,4.086150646,2396.900635,4575.668457,42.06878281,13.56856251,0,667.401001,81.83899689,46.02600098,101.8789978,-87.94471741,40.49408722,10.47840309,10.39037991,1
3215,310656.4375,24,0,872.8323975,0,85.29792786,1.232484579,1.089841366,2.094338179,0,1.924276948,4.702686787,82.85987854,7.370117664,2.791433811,331.3135376,0,4.439359665,0,0,0.592773199,0.053697236,0,0.536629319,0,3.145629168,0,0,2.882434845,0,0,34.6542511,1.113006115,0.455760062,0,0,0,196.3469391,0,5.41842556,0.063221544,16.65199471,5.026275158,0,1.178680897,3982.749023,7036.718262,37.23365402,12.54263401,0,859.1090088,84.33300018,59.32099915,101.3499985,-25.94289398,75.52897644,0.04084551,2.35328126,7
3216,310662.375,18,0,569.0375977,0,67.18105316,0,0,1.032149792,1.644990087,0,0,93.94445801,5.480382442,1.301851273,0,0,0,0,0,3.197724342,0,0,0,0,1.047610164,0,0,2.222351789,0,0,0.080309793,0,1.004195452,1.044798493,2.234741926,0.296477407,262.4237061,0.826357305,0,1.782416821,1.032717228,0.897790968,0.368106723,0.713294864,2093.309326,3682.684814,30.52373695,4.291408539,0.046573672,613.4949951,83.65599823,44.99700165,104.0759964,-22.92479706,-43.43737411,-8.813504219,3.879065514,7
3217,310671.8438,17,0,324.351532,1.11566174,90.73800659,6.045177937,0,0,0,0,0.706878483,16.41227913,2.738016844,0,181.0298462,0.373478502,0.815672874,0,0,9.606459618,0.308758825,0,0,0,0,0,0,0,0.101256959,0,6.921226025,0,0,0,0,0,0.924968958,0,0,0,210.2593384,1.20712328,0.163998634,3.239308834,915.6706543,1680.745239,15.22848797,4.86305666,0,614.1190186,86.1780014,43.76399994,94.60299683,-57.67390823,58.2027359,6.176672935,4.942519188,2
3218,310681.1563,18,0,220.9655762,0.991437197,81.83742523,4.48466301,0,0,0,0,1.932500005,9.406250954,4.075367928,1.790049434,358.6080933,2.999348164,0,2.055515289,0,5.704099178,0,0,0,0,1.212103009,0,0,0,0,0,36.43161011,0,0,0,0,0,0,0,0,0.64549005,173.0751648,0.426041573,0.288917005,0.735941589,3214.436035,5992.452148,59.21011734,6.723826885,2.870257378,678.6099854,87.74500275,46.36000061,67.36799622,-58.11318207,44.25097656,6.43868494,4.934080124,2
3219,310701.1875,20,0,457.4411621,0,64.01086426,0,0,0,1.021720648,0,0.164965808,65.6628952,0.153488874,1.129377961,0,0,0,0,0,0,0,0,0,0,0,0,0,9.345162392,0,0,0,0,0.064315245,0,0,0,210.2043762,1.614367604,1.399306893,0.936397731,4.241225243,0,0,0,1491.566895,2808.654297,36.46279907,5.90065527,0,670.9359741,91.73100281,54.71300125,91.82499695,58.20499039,-6.555674076,-5.77728796,4.694310188,7
3220,310826.1875,21,0,762.5214844,0,63.58338547,0.532908976,0,0.521158934,0.898026049,0,1.479135275,6.352509499,1.898637414,9.832400322,286.7369385,4.50792551,0.812967837,0,0,2.500661373,0,0,0,0,0,0,0,0,0,0,9.579197884,0,0,0,0,0,2.742493629,0,0,0,109.7054367,3.808186293,0,0,2433.554688,4563.169434,53.35434723,10.0982132,0,767.3029785,89.40699768,56.22700119,113.6500015,-54.59191895,27.17162704,6.504105091,4.346622944,2
3221,310831.9375,19,0,710.8217163,2.023812056,44.65248489,0,0,0,1.122025132,0,9.491271973,0.05798243,0,1.088205218,192.34758,0.179091275,0.603370547,0,0,2.189415216,0,0,0,0,0,0,0,0,0,0,0.535933554,0.414486438,0,0,0,1.187320232,0,1.010352254,0,0,75.04656219,3.45993042,0,0.391708106,2461.923828,4498.556152,55.39978027,11.57156277,2.844353199,702.7349854,91.5759964,52.58200073,114.9639969,-58.48908615,2.924535513,6.60480547,3.457445621,2
3222,310968.875,18,0,496.1715393,3.2854774,49.18403625,0,3.591841698,0,0,0,7.218225956,9.818624496,3.662853241,1.066228867,149.5043182,0,0.567798257,0,0,3.027620077,0,0,0,0,9.113730431,0,0,0.733997643,0,0,11.53002548,0,0,0,0,0,0,0,0.743354678,0.790935516,91.55477905,2.518543482,0,0,682.8855591,1074.602051,10.94428635,4.423745632,0.196175173,670.8140259,89.125,47.16400146,66.8809967,-40.46405411,41.28377151,6.815992832,4.477479935,2
3223,310999.5313,18,0,766.3386841,0,68.0787735,0,0,0,0,0,0.317115456,120.9691849,0,2.292254686,0.061522115,0,0,0,0,0.077110626,0,0,0,0,1.453401923,0,0,5.357812881,0,0,0.206896275,0,0,0.360513836,0.217046037,0,299.7572937,0,2.309916496,0,0,2.34528923,0,2.901745558,1830.23999,3132.010254,39.26772308,15.56257725,0,647.039978,89.88300323,48.14899826,87.29699707,-22.34461975,-128.6152496,-7.496902466,6.552750587,7
3224,311276.2813,19,0,708.2593384,0.272880912,67.94960785,0,0,1.676478982,0,0,0.550011694,41.53467941,1.895653486,0,0.843942821,0,0,0,0,1.637310266,0.39137131,0,0,0,0,0,0,0,1.11433053,0,0,0,0.870854497,0,0,0.848559141,172.2968292,3.436433315,0,0,0,0,0,0,1586.4375,2871.378662,40.91524887,12.81572628,0,678.5770264,86.84600067,50.50600052,134.2859955,41.64284134,8.345828056,-4.204895496,4.592654228,7
3225,311284.9063,19,0,584.6479492,0,52.64939117,0,0,0,0,0,0.500866711,82.95235443,0,2.988273621,0.834511638,0,0,0,0,3.866523266,1.922739029,0,0,0,0,0,0,0,0,0,0,0,0.306578785,0.940803647,3.982676268,1.813197732,245.9263763,1.279732704,0,0,0,0.140677825,0,1.660431266,1864.485596,3291.717529,33.68854523,7.233617783,0.267236918,686.6469727,90.01499939,51.20800018,102.2669983,32.53742599,-106.9522018,-6.067111015,6.403725147,7
3226,311338.2813,20,0,310.2904053,0.957064033,45.63957214,0.025273018,0.889164269,0,0.242817089,0,0,62.45401382,3.579230785,0,2.391105175,0,0,0,0,1.239251256,0,0,0,0,0.423024356,0,0,0,0,0,0,0,0,0,0,0,0.168128088,0,1.122269511,0.283174634,22.83852959,1.788155437,0.702127635,4.390007496,1989.592041,3486.588135,33.89054108,8.194838524,0,753.9299927,100.6289978,59.33200073,69.72799683,-24.09813118,68.77914429,3.350703955,2.202559471,6
3227,311364.625,18,0,775.6055298,0,57.47660065,0,0,0,0,1.446373343,8.77579689,0,403.848999,2.660171509,4.251949787,0.28394264,0,0,0,1.398362517,0,0,0,0,0.333670169,0,0,0,3.977887869,0,0,0,0,0,0,0.950275064,106.0797043,0,0,0,0,0,0,4.977751732,1946.213623,3388.131348,50.80977631,8.184891701,0,638.4699707,78.58000183,43.48099899,145.5700073,-65.5358963,-96.68945313,-1.724166036,-12.01770306,9
3228,311785.4375,25,0,430.941925,0,76.56246948,0,0.209673434,0.452791542,0,0,1.324926496,0,0.853187442,0,1.300848603,0.92627871,0,0,0,6.743599415,0,0,0,0,0.360460132,2.105275869,0,0,0,0.610666096,0,0,0,0,0,0,0,0,0,0,3.036434889,2.881546259,0,3.965033531,1658.563599,3002.106689,32.50725937,15.05541039,0,934.4420166,102.651001,76.21399689,105.961998,11.98471642,35.2604866,3.547964096,-2.398920059,4
3229,311826.4688,18,0,94.78781891,0,62.37878799,0,0,0,2.068203688,0,0.554751575,0,60.97767639,8.155921936,0,0,0,0,0,2.286046743,0,0,0,0,0.917534113,1.431127548,0,0,0.089811847,0.947275102,0,0,0,0,0,0,0,0,0,0,6.6703825,0,0,0.348688781,1901.833862,3038.412109,42.23803711,5.132388115,14.5106802,660.9140015,95.58399963,50.45999908,44.38399887,-15.67524242,77.23200989,4.195907116,-6.885691166,4
3230,311868.4375,20,0,538.8261108,2.772843122,80.84990692,1.049355268,0,0,2.925495625,0,3.582170725,7.124482155,311.4542542,4.046189308,6.490587711,0,0,0,0,1.678068042,0,0,0,0,0,1.780040622,0.712076962,0,3.149714947,0,0,0.703587055,0,1.615527034,0,0.636874318,145.6706848,1.137114406,0,0.973783374,0,0,0,1.660505772,1892.210205,3433.37915,42.80131149,1.165869594,0.882590473,670.4299927,88.21299744,52.00999832,78.71199799,-62.80079269,-22.39526558,-2.606170177,-11.28781223,9
3231,311978.9688,22,0,442.1128845,2.520172358,44.10933685,0.818974376,1.052558064,0,2.877163172,0,5.566640377,1.088918805,0.190051705,0,2.304461479,0,0,0,0,6.538604736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263396353,0,0,0,2.197965145,8.568222046,0,3.529498339,1746.294922,3015.421875,29.35488892,11.8590517,164.9421844,823.1450195,104.5390015,67.45800018,62.35900116,7.708347321,127.2172012,8.879647255,-5.935690403,4
3232,312283.4063,21,0,401.9880676,0,60.51731873,2.284640789,0.089882381,0,0.649389803,0,4.185666084,0.738804817,446.9489441,3.566235065,12.42847252,0,0,2.063288927,0,0,0,0,0,0,0,0,0,0,5.637217045,0,0,0,0,0,0.515968561,0,216.1387939,1.696254611,0,0.785525143,0,2.19771409,0,1.593343735,1629.206421,2885.869385,38.30324554,7.563153744,0.220545962,716.927002,81.14900208,49.68600082,88.94799805,-54.56307602,-86.90239716,-2.514719963,-11.72495365,9
3233,312325.3438,22,0,418.0310059,0,49.67505646,0,0,0,0,0,0.406815946,0,4.535168648,1.329890847,3.070566177,0,0,0,0,4.616277695,0,0,0,0,1.996367216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.550259948,2.018279314,0,3.589670181,1964.132568,3072.075439,45.72911835,8.861766815,70.79736328,712.8619995,96.78399658,64.6760025,116.5370026,21.63570213,106.0912476,7.38613987,-5.603274822,4
3234,312327.5625,22,0,837.6717529,2.031273127,68.36725616,0,0,0.530441046,2.931936979,0,17.53762627,16.5248127,12.5751276,0,468.5809937,3.074191809,3.265065432,0,0,3.064637423,0,0,0,0,2.808670998,0.008379878,0.875779152,0.862146497,0,0,10.75851917,0,0.127498269,0,0,0,3.191268444,0,0,0,311.8147888,12.84920311,0.360600173,3.382254362,2868.095703,5341.707031,40.46263885,7.735871315,1.056476235,768.5289917,87.96600342,56.75299835,80.81999969,-56.43420792,63.2476387,6.358872414,5.280790806,2
3235,312510.2813,21,0,505.6169739,0,60.13447189,0,0,0,3.849177599,0.079568073,10.07636738,17.64661789,7.224230766,1.320360184,477.6453247,6.482880592,11.34438419,0.837636769,0,0.589778066,1.463513017,0,0,0,1.664747,0,0,0,0,0,11.27165604,0,0.915081501,0,0,0,0,0,0,0,188.4980927,3.107128382,0,2.06943655,2808.336182,4989.23291,39.41308594,11.57161617,2.137751818,708.572998,77.81900024,48.27799988,120.8069992,-51.12665939,61.3360672,6.617229462,5.278255939,2
3236,312521.9063,19,0,625.340271,1.860931993,52.05712891,0.742215753,0,0,220.1298065,0.514993906,1.4496243,2.798003197,0,3.772040129,0,0,0,0,0,2.284638882,0,0,0,0,2.306210518,0,0,0,0,0,0,0,0,0,0,0,2.515770674,0,0,0,127.8193207,4.554342747,0,0.053514678,1766.502686,3313.230469,39.47501755,13.00811195,0,661.4379883,100.2310028,57.4659996,101.3460007,-63.11990356,22.65515137,11.7133255,9.22769165,1
3237,312558.4375,14,0,457.3135376,0,55.37472534,0,0,0.097273432,0,0,0,16.3729229,1.679068089,0.336438417,6.347456932,0,0,0,0,0.360607147,0,0,0,0,2.844589949,0,0,3.232611656,0,0.087415941,0,0,0,0.382853627,0,0,45.77568817,0,0,0,3.643634796,0,0,0.221293435,531.7212524,867.9851074,9.052922249,4.084815979,0.925865173,500.098999,85.09300232,36.73400116,113.4550018,12.34640503,14.64001465,-2.686609983,-0.058997069,7
3238,312566.625,16,0,411.7052612,0,95.96779633,0,0,0,2.336498022,0,0.992055714,0,123.7465973,0.088212527,3.344008923,0,0,0,0,0,0,0,0,0.468777478,2.014334679,0,0,0.004404026,4.448979378,0,0.14533028,0,0,0,0,0,111.5414886,2.674333572,1.507932425,0,1.974092245,0,0.141640127,2.491113901,2160.858887,3686.121582,40.68164825,9.931740761,0,594.6690063,90.77400208,43.37099838,81.80000305,-82.94064331,-15.32157612,-0.910376191,-12.3495512,9
3239,312622,21,0,607.7995605,3.562073231,46.34323883,0.088717736,0.863675594,0,0,0.380990893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.789286554,2.296512604,0,3.164817572,1676.862671,3188.145996,40.1389389,5.401040077,83.23890686,793.197998,100.1539993,62.0890007,78.17700195,22.88769531,126.5171127,9.299557686,-5.003571987,4
3240,312731,17,0,230.1729736,0,70.79355621,0,0.949859142,0,0,0,0,1.757825136,48.71403122,0,0,0.756837845,0,0,0,2.977315426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.355087757,0,0,0,1.757486224,0.488191694,0.930058479,0.115816034,1829.359375,3386.943848,32.67943192,5.85330677,84.60334015,616.3430176,100.5080032,50.82099915,70.24900055,-6.349264145,99.37578583,5.435451508,-7.895210266,4
3241,312776.9375,20,0,606.6601563,3.989823341,67.46382141,0,2.678970814,0,1.379223824,0,8.024173737,11.68269444,5.958985806,5.845330238,146.4653931,0,0.28962341,3.075484753,0,11.6675806,0,0,0.296673268,0,0,0,0,0,0,0,1.595719576,0,0,0,0,0,0,0,0,0,50.4384079,0,0,3.133719683,2630.406494,4437.661621,47.40102386,10.39252853,0,687.7219849,88.55400085,53.76599884,125.6470032,-31.44317245,40.12578201,7.60394001,4.321415901,2
3242,312819.3438,22,0,390.6704102,0,77.15919495,0,0.206570417,0,0,0,1.549665809,0,0,2.350952387,0.489867836,0,0,0,0,1.821410179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.198678732,0.651996791,0,0,0.13456437,2.345910549,0,5.228046417,1949.075684,3297.517578,29.7542038,12.66097069,80.00296783,760.4509888,87.38800049,57.45999908,115.8970032,40.02226257,112.913208,9.035175323,-5.036926746,4
3243,312882.6563,23,0,497.1814575,0,49.60594559,0,0,0,94.17314148,1.657391906,1.5755831,0,4.326346874,0,0,1.835888028,0,0,0,1.750869989,0,0,0,0,5.088526726,0,0,0,2.030467272,0,0,0,0,0,0.00456259,0,0.66090107,0,0.666377723,0,424.907135,12.48407555,9.773042679,3.59722805,1426.940918,2834.061523,23.04720688,12.78968048,0,840.9609985,91.37400055,61.86999893,87.93800354,-80.80743408,37.18796158,10.35551453,9.766983032,1
3244,312912.2188,22,0,779.6986084,0,54.09732056,0,0,0,0,0,3.351122856,1.061226845,0,0.032976422,1.02171576,0,0,0,0,1.49188602,0,0,0,0,0,0,0,0,0,0.914398432,0,0,0,0,3.935862541,0,174.2445374,0,2.207921028,0,0,3.701523066,0,1.219553113,1806.406006,3547.187256,37.41559601,9.351401329,0,784.0040283,87.47599792,56.73199844,94.2519989,20.12576866,31.23540497,-0.648332775,-6.07216692,8
3245,312933.9375,18,0,463.7584229,0,49.21717453,0,0,0,1.805573225,0,4.598900318,7.566241741,480.9024353,3.378624678,7.816932678,0.385624439,0,0,0,4.95167923,0,0,0,0,0,0,0,0.323916703,14.20963573,0,0,0,0,0.009122837,1.013582468,0,213.1423187,0,0,0,3.948202372,2.827514172,0,3.848428249,1554.225586,2753.641357,26.44807816,8.067595482,0.416179717,658.9459839,91.58100128,48.40399933,56.80799866,-53.73491669,-33.51878738,-2.820312977,-11.34005356,9
3246,313029.4063,20,0.786220133,585.1257935,0,85.53051758,0.561940134,0,0,0,0,0,99.61489868,7.701195717,0.953174055,0,0,0,0,0,5.358550549,1.218201518,0,0,1.036395073,0.773672104,0,0,3.257548094,0,0,0,0,1.308863401,0,3.469091415,0,363.7727051,4.300401211,2.993296385,0,4.103602886,0,0,3.139531612,1645.160522,3028.922607,44.18097305,4.779743671,0.865025878,732.289978,89.63700104,54.14300156,120.7180023,25.46827698,-49.83790207,-9.082517624,3.537012815,7
3247,313045.2188,18,0,390.4077759,3.744868279,85.92027283,0,0,2.37554884,0.783252597,0,6.43148613,0.334112436,6.879519939,4.038579941,232.7130737,1.217742562,0.468393803,0.530100346,0,0.913747847,0,0,0,0,3.405676603,0,0,0,0,0,1.418761492,0,0,0.704659522,0,0,4.772571087,1.390370369,0,0,20.62985039,0,0,8.078941345,2410.794678,4490.97998,41.30245972,8.969552994,2.120980501,624.6500244,94.53199768,51.02299881,90.63800049,-14.3149538,16.24143982,7.717195034,3.079769135,2
3248,313056.2188,21,0,535.7091064,0,51.1876297,0,0,0,0,0,3.17819047,119.2634888,4.283709049,0.006840396,0,0,0,0,0,0,0,0,0,0,1.574162841,0,0,0,0,0,0,3.157431364,4.146974564,1.848398924,4.007739067,4.589875221,334.3959351,8.991585732,1.584033728,0,4.796252728,6.854273796,0,3.454146862,2151.0979,3965.152344,43.68823242,6.469213009,3.021211386,762.9869995,97.00499725,60.75999832,97.55400085,20.02615547,-55.01214981,-8.722753525,4.036798,7
3249,313075.875,28,0,392.5310059,0,50.05330658,1.134198904,6.374111176,0,0.302206159,0,0.531190932,48.92848206,0,0,2.127493858,2.780043602,1.020922661,0,0,3.048947096,0,0,0,0,0.093780316,0,0,5.354597569,0,0,0,0,0,0,4.323457241,1.899817228,123.4941025,0,0,0,0,1.185536385,0,5.771025181,1414.895264,2603.42749,50.87844467,7.622019291,0.229691043,948.3040161,109.7480011,93.53099823,139.0859985,89.35736847,28.98115921,-4.019686222,3.623290777,7
